timestamp_utc,family,strain,Vmax,K,c,SSE,n_points,use_log,optimizer,N0_cells,OD_to_cells,R2
2026-01-10T02:01:13.593717+00:00,aa,aacA16,0.8038221337934536,1.999368539464548,1.5255399988887311e-09,461.127483943368,145,False,de,107000000.0,1000000000.0,0.8494528563107644
2026-01-10T02:01:23.846961+00:00,aa,aacA17,0.1287589214939368,0.0501070316169013,2.228347011715119e-09,390.5514124800631,145,False,de,99333333.33333334,1000000000.0,0.9125526861220852
2026-01-10T02:01:33.092191+00:00,aa,aacA2,0.8610201130318712,1.9994388892926285,9.308545958023347e-10,787.2703306131096,145,False,de,126333333.33333331,1000000000.0,0.9813961634918328
2026-01-10T02:01:41.377550+00:00,aa,aacA27,0.7265151561360217,1.999818190038003,1.236935557722781e-09,3853.1200526206,145,False,de,109000000.0,1000000000.0,0.9513019454611048
2026-01-10T02:01:49.410576+00:00,aa,aacA28,0.8596268242763851,1.998272782312376,1.5349031157254007e-09,1777.311530810806,145,False,de,113333333.33333331,1000000000.0,0.9073927205064574
2026-01-10T02:01:57.101349+00:00,aa,aacA29,1.018632908147825,1.9980804866968216,1.157172836993995e-09,560.4262470035507,145,False,de,110000000.0,1000000000.0,0.9595767849295264
2026-01-10T02:02:05.593783+00:00,aa,aacA3,0.7549534643614633,1.999814245628432,1.1557919285135363e-09,128.02905826012386,145,False,de,111333333.33333334,1000000000.0,0.9617523594211608
2026-01-10T02:02:12.584158+00:00,aa,aacA30,0.3993376155920181,0.6914734232816484,1.219446942105949e-09,963.1040842198936,145,False,de,104000000.0,1000000000.0,0.9464601256463278
2026-01-10T02:02:21.610518+00:00,aa,aacA31,0.9051296986114428,1.9991542954616124,1.1461796857375122e-09,1216.7683410018408,145,False,de,119666666.66666666,1000000000.0,0.9755487175051192
2026-01-10T02:02:30.355438+00:00,aa,aacA34,0.7617003366301961,1.9979551941916749,1.0429757942539704e-09,224.6397195048424,145,False,de,128333333.33333331,1000000000.0,0.9740868709791768
2026-01-10T02:02:37.137635+00:00,aa,aacA35,0.4581018940233845,0.7060957727842574,1.2177698000294747e-09,399.4316591999453,145,False,de,104000000.0,1000000000.0,0.9437261320531388
2026-01-10T02:02:44.479332+00:00,aa,aacA37,0.8304604268090608,1.9989522208176107,9.36633728834604e-10,119.26496858848672,145,False,de,129333333.33333331,1000000000.0,0.973904744439919
2026-01-10T02:02:52.234878+00:00,aa,aacA38,0.8618188039437629,1.9992195868260785,1.1167010281289267e-09,900.3959476710475,145,False,de,124333333.33333334,1000000000.0,0.9498962254726026
2026-01-10T02:02:59.732838+00:00,aa,aacA4,0.833870158376255,1.999193787997916,1.0874855771669756e-09,193.174479303516,145,False,de,122666666.66666666,1000000000.0,0.9646453054447158
2026-01-10T02:03:08.974704+00:00,aa,aacA42,0.7808227398630109,1.9970956870610983,1.282162910218976e-09,1644.8763108037565,145,False,de,113000000.0,1000000000.0,0.9526342337158352
2026-01-10T02:03:16.266397+00:00,aa,aacA43,0.1684323317409852,0.0598670685218648,1.653636840357539e-09,2126.347163395735,145,False,de,105333333.33333331,1000000000.0,0.9335224685221102
2026-01-10T02:03:22.641145+00:00,aa,aacA45,0.3600638676765137,0.3993236417371442,1.3793445811063421e-09,4127.768891093484,145,False,de,102000000.0,1000000000.0,0.9039612112889638
2026-01-10T02:03:29.505928+00:00,aa,aacA47,0.4209909120906179,1.0808460220017575,1.1652045540480255e-09,4597.024765765145,145,False,de,101333333.33333331,1000000000.0,0.9272495047258564
2026-01-10T02:03:34.920839+00:00,aa,aacA48,0.4492095326262835,0.9578565015908572,1.1913831227692964e-09,919.14688638487,145,False,de,101666666.66666669,1000000000.0,0.9208387022399432
2026-01-10T02:03:41.304835+00:00,aa,aacA49,0.3776602930985822,0.9478521140579106,1.348800768944755e-09,7808.032309352022,145,False,de,102333333.33333331,1000000000.0,0.959253801366738
2026-01-10T02:03:51.903461+00:00,aa,aacA50,0.8023023234540725,1.9996631628468209,1.1372067053171023e-09,432.1370305017243,145,False,de,108333333.33333331,1000000000.0,0.951698279278432
2026-01-10T02:03:58.561636+00:00,aa,aacA51,0.7170998441020998,1.974176494541325,1.150268477184909e-09,1226.6980148529815,145,False,de,110333333.33333334,1000000000.0,0.9740756873564692
2026-01-10T02:04:05.910335+00:00,aa,aacA52,0.7740062698947097,1.998439284671801,1.231311353988404e-09,1212.5309568054408,145,False,de,112333333.33333331,1000000000.0,0.9539438450016476
2026-01-10T02:04:12.390825+00:00,aa,aacA54,0.3982008437792541,0.5169541631049485,1.4130583004341635e-09,2124.13728130072,145,False,de,100000000.0,1000000000.0,0.8985874610086815
2026-01-10T02:04:21.612766+00:00,aa,aacA56,0.1000033125816781,1.9999257358454443,1.3376469535370748e-10,19068.87542892307,145,False,de,99666666.66666669,1000000000.0,-1.065979758978124
2026-01-10T02:04:28.301525+00:00,aa,aacA59,0.2293370656560749,0.3857809551493183,1.523388861257755e-09,167.54090242045385,145,False,de,101666666.66666669,1000000000.0,0.94171981733681
2026-01-10T02:04:35.691011+00:00,aa,aacA61,0.4176461008942338,0.5853502659780767,1.8790404793607e-09,5429.144242823273,145,False,de,99000000.0,1000000000.0,0.8461414725130071
2026-01-10T02:04:46.619956+00:00,aa,aacA64,0.9009238009414302,1.999661856365247,1.040889243457141e-09,114.9301127308294,145,False,de,127666666.66666669,1000000000.0,0.9796307618059978
2026-01-10T02:04:54.399421+00:00,aa,aacA7,0.2521422361569196,0.34617745040846,1.2669645027614442e-09,535.793278195089,145,False,de,131666666.66666669,1000000000.0,0.94936954475569
2026-01-10T02:05:03.107096+00:00,aa,aacA8,0.7863965200939677,1.999941974510829,1.0068642127526188e-09,110.55048562990936,145,False,de,123666666.66666666,1000000000.0,0.9899529929048976
2026-01-10T02:05:10.195174+00:00,aa,aacAX,0.8563215943272342,1.9966920709253548,1.005516839717407e-09,79.84797433429017,145,False,de,118000000.0,1000000000.0,0.9890916082395432
2026-01-10T02:05:17.423624+00:00,aa,aacC1,1.0067175026321502,1.9984865260262907,1.173338594571581e-09,1422.0964548097108,145,False,de,116000000.0,1000000000.0,0.916390232554475
2026-01-10T02:05:24.697294+00:00,aa,aacC11,0.9806912162998268,1.999067615379413,1.3258874975606263e-09,217.88542487419136,145,False,de,106666666.66666669,1000000000.0,0.9022568457636728
2026-01-10T02:05:32.134942+00:00,aa,aacC13,0.6368467607830409,1.9996921685303848,1.624692026167981e-09,669.8568150301861,145,False,de,104666666.66666669,1000000000.0,0.939455852769476
2026-01-10T02:05:38.654146+00:00,aa,aacC2,0.9227682527631084,1.9982217830440687,1.0204323653750756e-09,264.57757320769,145,False,de,111666666.66666666,1000000000.0,0.9609612057680268
2026-01-10T02:05:46.925616+00:00,aa,aacC3,0.8789341071502574,1.999973050177484,1.1549120991340854e-09,229.18120565870487,145,False,de,111333333.33333334,1000000000.0,0.95585144360054
2026-01-10T02:05:53.132660+00:00,aa,aacC4,0.3994036358539528,0.6320037347288711,1.1054153772071363e-09,177.21478916030787,145,False,de,105666666.66666669,1000000000.0,0.9460190302303352
2026-01-10T02:05:58.497790+00:00,aa,aacC5,0.6723638386014046,1.4881263986221538,1.2377023969375095e-09,2463.705494491894,145,False,de,103666666.66666669,1000000000.0,0.9615526924921936
2026-01-10T02:06:06.320510+00:00,aa,aacC6,0.7558524861015983,1.9925809747772545,1.0802298161020294e-09,967.748166631647,145,False,de,102666666.66666669,1000000000.0,0.9553711648991714
2026-01-10T02:06:14.415846+00:00,aa,aadA1,0.1433526246825187,0.0501070801576343,1.526109467771382e-09,7701.41680023456,145,False,de,109333333.33333334,1000000000.0,0.7335795757837982
2026-01-10T02:06:22.677466+00:00,aa,aadA10,0.9070569127430748,1.9998225910749423,1.1449136622406442e-09,279.133586538964,145,False,de,125000000.0,1000000000.0,0.9800130655283916
2026-01-10T02:06:31.913096+00:00,aa,aadA11,0.8545484332731593,1.99971420655288,1.1459863508313866e-09,246.3407146224063,145,False,de,131000000.0,1000000000.0,0.9721098579734658
2026-01-10T02:06:40.019002+00:00,aa,aadA13,0.7676389739343453,1.9998429524462336,1.1135123695572266e-09,160.8652959305103,145,False,de,117666666.66666666,1000000000.0,0.9650102953828912
2026-01-10T02:06:48.958086+00:00,aa,aadA16,0.1341479066160118,0.0500363404200939,1.0908399006678738e-09,19651.88913521725,145,False,de,106000000.0,1000000000.0,0.3094933951402281
2026-01-10T02:06:57.604221+00:00,aa,aadA2,0.8309688733428708,1.99988637737786,1.3202593462779143e-09,1981.1697708384845,145,False,de,109333333.33333334,1000000000.0,0.9353432789157964
2026-01-10T02:07:04.066409+00:00,aa,aadA24,0.7702268729585262,1.9671459648094125,1.672802958349904e-09,293.9211882752931,145,False,de,115666666.66666666,1000000000.0,0.9812599402831066
2026-01-10T02:07:11.566213+00:00,aa,aadA28,0.8771295209813846,1.9994173513535485,1.324921901116225e-09,157.053355929392,145,False,de,116333333.33333331,1000000000.0,0.9364904371037968
2026-01-10T02:07:19.239584+00:00,aa,aadA29,0.7545625531074467,1.999563401861696,1.134019195900521e-09,483.0352155980355,145,False,de,127666666.66666669,1000000000.0,0.9585499899309018
2026-01-10T02:07:26.971113+00:00,aa,aadA34,0.9012645023422668,1.999723072034172,1.345753329594052e-09,2752.3655740214645,145,False,de,103666666.66666669,1000000000.0,0.9154855149186296
2026-01-10T02:07:36.344475+00:00,aa,aadA4,0.8265080059189558,1.99989749157789,1.0389203723247501e-09,1544.0451237855607,145,False,de,125000000.0,1000000000.0,0.9564015851623456
2026-01-10T02:07:44.950118+00:00,aa,aadA5,1.0062133612043909,1.999700424521558,1.029003988006313e-09,680.3924123341379,145,False,de,129666666.66666669,1000000000.0,0.9699446888900491
2026-01-10T02:07:52.645586+00:00,aa,aadA6,0.9760519143703286,1.9999388141316936,1.003166662439827e-09,596.4759923938927,145,False,de,110666666.66666669,1000000000.0,0.9662672089498752
2026-01-10T02:08:00.238667+00:00,aa,aadA7,0.8977981218533937,1.9972775041658009,1.04561824815881e-09,222.7003466369501,145,False,de,108000000.0,1000000000.0,0.967741338000398
2026-01-10T02:08:06.540253+00:00,aa,aadB,0.2875675145439815,0.4758228020864447,1.3284847073726e-09,3600.1183900339115,145,False,de,102666666.66666669,1000000000.0,0.9192368164258976
2026-01-10T02:08:13.345009+00:00,aa,aphA15,1.035700807114265,1.9999564379379853,1.1288149266840048e-09,2830.8386407962766,145,False,de,101666666.66666669,1000000000.0,0.964692843040852
2026-01-10T02:08:21.519632+00:00,aa,aphA16,0.6727714671185783,1.997591741363819,1.2008547074819151e-09,1286.8909903747438,145,False,de,107333333.33333334,1000000000.0,0.9855716658656278
2026-01-10T02:08:29.693277+00:00,aa,pMBA,0.941251905423746,1.9987089057549032,1.0671426993446756e-09,443.1568610782776,145,False,de,114333333.33333331,1000000000.0,0.9693504413832196
2026-01-10T02:08:37.053743+00:00,aa,sat2,0.7802183796586797,1.999224667600654,1.26682042340709e-09,1009.5872381311384,145,False,de,111000000.0,1000000000.0,0.9619505795644906
2026-01-10T02:08:48.188046+00:00,bla,BEL1,1.1855978827609677,1.999750211109906,2.1132507588261203e-09,5509.487983941074,145,False,de,110666666.66666669,1000000000.0,0.0404004808618344
2026-01-10T02:08:56.439636+00:00,bla,GES1,0.7924036870832369,1.999847478755374,1.2546254910685902e-09,486.2239444296253,145,False,de,105000000.0,1000000000.0,0.946863873287795
2026-01-10T02:09:03.770531+00:00,bla,IMP2,0.1914697138222154,0.1034322031030221,1.7696528798335903e-09,3864.977873499507,145,False,de,99000000.0,1000000000.0,0.8985263355445852
2026-01-10T02:09:10.606711+00:00,bla,IMP31,0.3577327957746568,0.7065798946063244,1.7535192892661823e-09,554.1654084068671,145,False,de,100666666.66666669,1000000000.0,0.952638150987645
2026-01-10T02:09:18.180768+00:00,bla,OXA1,0.6622095198159054,1.9989642759546504,1.377845882331688e-09,327.0424257670719,145,False,de,105666666.66666669,1000000000.0,0.9381429834693328
2026-01-10T02:09:25.243186+00:00,bla,OXA10,0.9820552945296328,1.9984496416631723,1.3056658117198467e-09,1150.1146189276733,145,False,de,105000000.0,1000000000.0,0.9115183068559018
2026-01-10T02:09:32.748977+00:00,bla,OXA118,0.6213068432317879,1.9999829287226203,1.9087516625275364e-09,262.20571275430035,145,False,de,116333333.33333331,1000000000.0,0.9042823188097852
2026-01-10T02:09:41.979808+00:00,bla,OXA129,0.577896475653902,1.999695019070256,2.40417985278465e-09,478.563191331345,145,False,de,104666666.66666669,1000000000.0,0.9530957424553216
2026-01-10T02:09:47.877513+00:00,bla,OXA198,0.6071857657597046,1.510513779506665,1.1462325818470223e-09,9436.049422664111,145,False,de,102333333.33333331,1000000000.0,0.9682343704679384
2026-01-10T02:09:55.473593+00:00,bla,OXA2,0.6734454021177143,1.999751303005014,1.8537577991444195e-09,193.22084098250124,145,False,de,109000000.0,1000000000.0,0.9623248071676296
2026-01-10T02:10:04.928272+00:00,bla,OXA20,0.4036705492896877,1.998568501121282,2.1391753229389672e-09,2.0651980066159688,145,False,de,109333333.33333334,1000000000.0,0.9883025778216632
2026-01-10T02:10:11.820052+00:00,bla,OXA21,0.9209269869568996,1.998811064885592,4.873976630573505e-09,763.4403035703612,145,False,de,122666666.66666666,1000000000.0,0.6382332615609513
2026-01-10T02:10:19.512662+00:00,bla,OXA46,0.1603523158388933,0.0504420087682194,2.8605554363792715e-09,120.32618330788418,145,False,de,107333333.33333334,1000000000.0,0.9343418917642352
2026-01-10T02:10:27.074306+00:00,bla,OXA5,0.8010889029531045,1.9991985236624457,2.113101314959675e-09,68.03825688834844,145,False,de,116666666.66666666,1000000000.0,0.9552127148791952
2026-01-10T02:10:33.885376+00:00,bla,OXA9,0.4908556096821269,0.8468136989802185,2.1342481408896304e-09,382.0217680657632,145,False,de,110333333.33333334,1000000000.0,0.9716856514065202
2026-01-10T02:10:42.995489+00:00,bla,PBL1,0.823969827894385,1.999981004919342,1.151307799554112e-09,3159.9743961179315,145,False,de,107666666.66666669,1000000000.0,0.9503294942252274
2026-01-10T02:10:51.203023+00:00,bla,VIM1,0.1453238620026702,0.0506084284705812,1.285659452010726e-09,1701.4254668005915,145,False,de,104666666.66666669,1000000000.0,0.7781276935980868
2026-01-10T02:11:01.072817+00:00,bla,VIM2,0.6802898182211714,1.999674262315139,2.1242776967045593e-09,67.59214878421443,145,False,de,110333333.33333334,1000000000.0,0.9655664891768956
2026-01-10T02:11:09.790229+00:00,bla,VIM7,0.821099980141362,1.9992621467162417,1.016283752390811e-09,522.9936228571543,145,False,de,118666666.66666666,1000000000.0,0.958918179495628
2026-01-10T02:11:17.787900+00:00,bla,pMBA,0.9381336090760156,1.985332366969032,1.066867297509585e-09,443.2501878601622,145,False,de,114333333.33333331,1000000000.0,0.9692422991923796
2026-01-10T02:11:24.955299+00:00,dfr,dfrA1,0.2736208364887411,1.7303409288949405,1.1230162020392431e-10,13393.478765964028,145,False,de,114333333.33333331,1000000000.0,0.1983327361173676
2026-01-10T02:11:32.338242+00:00,dfr,dfrA12,0.722528384832038,1.998150785865913,1.3077105575640276e-09,545.7825268437183,145,False,de,102666666.66666669,1000000000.0,0.9549637649584666
2026-01-10T02:11:39.521287+00:00,dfr,dfrA14,0.2863133019364148,0.3088355893882957,1.8357547690537142e-09,6008.578759035459,145,False,de,100333333.33333334,1000000000.0,0.8602299700873138
2026-01-10T02:11:49.082954+00:00,dfr,dfrA15,0.657103013546125,1.999119300760356,1.6862935587831835e-09,2550.394202080144,145,False,de,102000000.0,1000000000.0,0.8938978989202917
2026-01-10T02:11:57.610873+00:00,dfr,dfrA16,0.951194204431264,1.9999347862149928,1.398768337215061e-09,3444.334354072018,145,False,de,111666666.66666669,1000000000.0,0.9159442378457798
2026-01-10T02:12:05.705012+00:00,dfr,dfrA17,0.8341274630963224,1.9994122942076265,1.406557388472833e-09,1333.6956480075069,145,False,de,107333333.33333334,1000000000.0,0.930686069397707
2026-01-10T02:12:13.465603+00:00,dfr,dfrA21,0.8284861918079067,1.993792890565852,1.2862519312895623e-09,2531.8691439586933,145,False,de,111333333.33333334,1000000000.0,0.9640645904975094
2026-01-10T02:12:21.609104+00:00,dfr,dfrA22,0.942957701336102,1.999962073025303,1.3776728722708302e-09,1569.8839373977517,145,False,de,109333333.33333334,1000000000.0,0.8825211760205691
2026-01-10T02:12:29.689940+00:00,dfr,dfrA25,0.9434193036029876,1.999952464558076,1.165431406445154e-09,1953.9819762755976,145,False,de,111333333.33333334,1000000000.0,0.9567042499027696
2026-01-10T02:12:36.650672+00:00,dfr,dfrA27,0.8574681011249532,1.999502057968531,1.2026331892884691e-09,807.5515555387841,145,False,de,109333333.33333334,1000000000.0,0.9731682102411074
2026-01-10T02:12:44.084380+00:00,dfr,dfrA29,0.1653201715267791,0.0505950383393581,1.2009667371623526e-09,34573.95460670485,145,False,de,117000000.0,1000000000.0,0.8399742706221855
2026-01-10T02:12:52.189055+00:00,dfr,dfrA30,0.9026113662889242,1.9983273636835848,1.470524105473618e-09,611.7330815157485,145,False,de,112666666.66666666,1000000000.0,0.7187542330057999
2026-01-10T02:13:01.513466+00:00,dfr,dfrA31,0.701334631745162,1.9964358850094737,1.3132012219066571e-09,4724.476344251889,145,False,de,103000000.0,1000000000.0,0.9691904814409524
2026-01-10T02:13:09.246427+00:00,dfr,dfrA34,0.9642642722878702,1.998684770609929,1.299562795150686e-09,4252.8588734532,145,False,de,101000000.0,1000000000.0,0.948447029104918
2026-01-10T02:13:18.560801+00:00,dfr,dfrA35,0.1791944512287329,0.0505811336347523,1.3620238514343835e-09,41966.0098152296,145,False,de,100666666.66666669,1000000000.0,0.867021636701328
2026-01-10T02:13:25.763620+00:00,dfr,dfrA5,0.6979337866194264,1.9992611471504285,1.2298611704665127e-09,577.6836925065129,145,False,de,125333333.33333331,1000000000.0,0.9637263023045258
2026-01-10T02:13:34.439988+00:00,dfr,dfrA6,0.5590909831168428,1.9998272431093904,1.3628521599246507e-09,26.6854234216762,145,False,de,146000000.0,1000000000.0,0.9425143153218528
2026-01-10T02:13:42.302856+00:00,dfr,dfrA7,0.8156418568121956,1.9985134597781884,1.385482486505652e-09,1045.3473855764394,145,False,de,109333333.33333334,1000000000.0,0.9687363874350507
2026-01-10T02:13:51.801768+00:00,dfr,dfrB1,0.942612062930071,1.999255562699293,1.371840154587653e-09,6352.499667709437,145,False,de,101666666.66666669,1000000000.0,0.9287648887539132
2026-01-10T02:14:01.188014+00:00,dfr,dfrB2,0.8019830451338021,1.999747436848231,1.035180702861539e-09,1210.0063096078009,145,False,de,129000000.0,1000000000.0,0.9750885474122636
2026-01-10T02:14:09.706364+00:00,dfr,dfrB3,1.148982997741382,1.99962374576632,1.4948915549806802e-09,492.2891019544595,145,False,de,125333333.33333331,1000000000.0,0.6548273953373596
2026-01-10T02:14:17.092823+00:00,dfr,dfrB4,0.7450650553461586,1.9984495477043016,1.3780183870142587e-09,1813.1052792955093,145,False,de,124000000.0,1000000000.0,0.9482116269211116
2026-01-10T02:14:24.721760+00:00,dfr,dfrB5,0.6777514670041316,1.9997911461110025,1.1567248260795803e-09,505.5285732856656,145,False,de,130333333.33333331,1000000000.0,0.9626672592640207
2026-01-10T02:14:32.912521+00:00,dfr,dfrB6,0.8914143918212638,1.9994024064175555,1.268868893786991e-09,291.3349780760923,145,False,de,113666666.66666666,1000000000.0,0.949574088049977
2026-01-10T02:14:40.992956+00:00,dfr,dfrB7,0.8139101369386494,1.999911679142825,1.2465625958195935e-09,160.63368382903957,145,False,de,114666666.66666666,1000000000.0,0.9596199350042997
2026-01-10T02:14:48.766796+00:00,dfr,dfrB8,0.7793734020179199,1.9934185924308017,1.4799156886156971e-09,1421.5379886251926,145,False,de,104666666.66666669,1000000000.0,0.9355001345711184
2026-01-10T02:14:58.366370+00:00,dfr,dfrB9,0.7746831672606274,1.9996363485858364,1.3278223400947624e-09,281.6435567194489,145,False,de,103666666.66666669,1000000000.0,0.9536738131941188
2026-01-10T02:15:07.134647+00:00,dfr,pMBA,0.9415878762534,1.9938903683413856,1.0674842997544492e-09,443.1731894133595,145,False,de,114333333.33333331,1000000000.0,0.9691171464376404
2026-01-10T02:15:14.810235+00:00,mix,arr2,0.1768007430381617,0.0620412074530769,1.22690947019468e-09,1982.914697755412,145,False,de,103666666.66666669,1000000000.0,0.9175195891965828
2026-01-10T02:15:21.962206+00:00,mix,arr5,0.7864611539829608,1.9853890364915765,1.1929986661750122e-09,1366.2523562049746,145,False,de,105666666.66666669,1000000000.0,0.980487294853468
2026-01-10T02:15:32.172532+00:00,mix,arr6,0.8950979328237852,1.999995796173836,1.191825785436248e-09,2485.2200561521336,145,False,de,105333333.33333331,1000000000.0,0.9725389813767829
2026-01-10T02:15:40.015217+00:00,mix,arr7,1.051012436252067,1.997540582573669,1.291403238769286e-09,95.54304872489136,145,False,de,120666666.66666666,1000000000.0,0.9118087824022992
2026-01-10T02:15:47.338815+00:00,mix,arr8b,0.3115560838921234,0.1469124917910824,1.1826252702395564e-09,17403.367077712574,145,False,de,106000000.0,1000000000.0,0.9411962203170402
2026-01-10T02:15:55.551292+00:00,mix,catB10,1.1022249651456804,1.999394808920391,1.385561170004582e-09,3063.120797279448,145,False,de,102666666.66666669,1000000000.0,0.9082284966715128
2026-01-10T02:16:02.264436+00:00,mix,catB2,0.1683957084847827,0.0842759423266776,1.5780638576995798e-09,9071.947903774331,145,False,de,103666666.66666669,1000000000.0,0.922967712578076
2026-01-10T02:16:10.607200+00:00,mix,catB3,0.989937049243694,1.9999788781415928,1.5761766204194816e-09,2062.6921655063006,145,False,de,101000000.0,1000000000.0,0.8957711595555762
2026-01-10T02:16:18.819927+00:00,mix,catB5,0.818373008869392,1.998437407320348,1.306905217240999e-09,1916.931644886537,145,False,de,105000000.0,1000000000.0,0.942106428579544
2026-01-10T02:16:25.622255+00:00,mix,catB6,1.0030123900807422,1.9963954084784457,1.4873295165446275e-09,440.72354092114097,145,False,de,107000000.0,1000000000.0,0.8338160851210847
2026-01-10T02:16:32.113257+00:00,mix,ereA2,0.4975014050864106,1.4346431979143188,1.2979209803541072e-09,462.3301837693556,145,False,de,99333333.33333334,1000000000.0,0.9714507053751632
2026-01-10T02:16:41.128758+00:00,mix,ereA3,0.7733807145545489,1.999899921002802,1.306537803485891e-09,211.1257282149452,145,False,de,110333333.33333331,1000000000.0,0.95678513981512
2026-01-10T02:16:48.672257+00:00,mix,fosC2,0.856340176625724,1.999369722752528,1.0802981416312052e-09,562.3427897326999,145,False,de,110000000.0,1000000000.0,0.9459888518361442
2026-01-10T02:16:57.474129+00:00,mix,fosE,0.896163263710146,1.9970805824133613,1.147145078893426e-09,255.75132978525968,145,False,de,107666666.66666669,1000000000.0,0.9699109963699925
2026-01-10T02:17:04.882691+00:00,mix,fosF,0.9182311603008396,1.9989720067997976,1.575310793664607e-09,1157.198898031298,145,False,de,121000000.0,1000000000.0,0.8216536773623178
2026-01-10T02:17:13.335842+00:00,mix,fosG,0.7290755600405129,1.999980173721177,1.1574025615541762e-09,598.2500971459554,145,False,de,112666666.66666666,1000000000.0,0.9236491338347034
2026-01-10T02:17:22.297759+00:00,mix,fosH,0.149157998525105,0.0503583816369219,1.156455510620367e-09,18826.627978821703,145,False,de,102666666.66666669,1000000000.0,0.634844597180918
2026-01-10T02:17:29.737769+00:00,mix,fosI,0.855046726455244,1.999006578236136,1.116332712638673e-09,195.6370716866141,145,False,de,106333333.33333331,1000000000.0,0.97415356212233
2026-01-10T02:17:37.543294+00:00,mix,fosK,0.8822827957780657,1.9992753838491952,1.2536621034854484e-09,607.3805749691642,145,False,de,106000000.0,1000000000.0,0.9435904191182568
2026-01-10T02:17:48.005020+00:00,mix,fosL,1.1324254140393484,1.999959400877072,1.4170278370536343e-09,236.4521020532273,145,False,de,107666666.66666669,1000000000.0,0.8736380306438714
2026-01-10T02:17:55.576553+00:00,mix,fosM,0.8928448448107493,1.999730545677824,1.250604461690194e-09,461.3193616495757,145,False,de,105666666.66666669,1000000000.0,0.9326844770197744
2026-01-10T02:18:04.257315+00:00,mix,fosN,0.7330327574491341,1.9995820318049475,1.410194501062118e-09,3695.918678102597,145,False,de,108666666.66666669,1000000000.0,0.9384790965973449
2026-01-10T02:18:13.386509+00:00,mix,pMBA,0.9434187518464432,1.999944073502597,1.066832715994831e-09,443.1161598562597,145,False,de,114333333.33333331,1000000000.0,0.9692818584992268
2026-01-10T02:18:19.742878+00:00,mix,qacE,0.3597116572270085,0.4235344563655191,1.4187742076985387e-09,859.668074147007,145,False,de,116000000.0,1000000000.0,0.9701130893352112
2026-01-10T02:18:26.197704+00:00,mix,qacEDsul1,0.4076158258878832,0.4145490244141084,1.710953135025824e-09,207.3862290176856,145,False,de,120000000.0,1000000000.0,0.9754099729551506
2026-01-10T02:18:34.233134+00:00,mix,qacF,0.8665107541587358,1.9994626562888984,1.027572898147202e-09,1819.0529478838348,145,False,de,120000000.0,1000000000.0,0.9673121529457052
2026-01-10T02:18:41.403023+00:00,mix,qacG,0.8788469917824584,1.9997369837279777,1.4577609758676627e-09,198.6711470571337,145,False,de,117333333.33333331,1000000000.0,0.9682839666099228
2026-01-10T02:18:49.702130+00:00,mix,qacH,0.1159190611150711,0.050170488280225,1.564108316905573e-09,1230.964485517782,145,False,de,101333333.33333334,1000000000.0,0.746450982547411
2026-01-10T02:18:56.424316+00:00,mix,qacK,0.2373324635492222,0.054093373104426,2.447835320852044e-09,284.99843478980165,145,False,de,104666666.66666669,1000000000.0,0.8747418332828945
2026-01-10T02:19:03.874751+00:00,mix,qacL,0.8704459964357558,1.9970850513546927,1.2999021128079127e-09,1787.8015703989774,145,False,de,101666666.66666669,1000000000.0,0.9263415344465558
2026-01-10T02:19:14.316540+00:00,mix,qacM,0.6623992956099976,1.9997604436829195,1.521931617159989e-09,264.4493009630212,145,False,de,146333333.33333334,1000000000.0,0.9721712570178068
2026-01-10T02:19:21.703888+00:00,mix,sm3,0.9204259983827148,1.9990308893685205,9.737308169242935e-10,40039892.19543255,145,False,de,128000000.0,1000000000.0,0.975620003404227
2026-01-10T02:19:30.663437+00:00,mix,smr1,0.9411382548113422,1.9999331004421497,1.3735433400934141e-09,3841.110259532401,145,False,de,109000000.0,1000000000.0,0.8850066904769545
2026-01-10T02:19:39.199442+00:00,mix,smr2,0.9652563952813948,1.999294668151234,1.4338830231204214e-09,961.7033882040632,145,False,de,105666666.66666669,1000000000.0,0.9061215969509324
2026-01-10T02:19:48.597045+00:00,mix,smr3,1.2042699791224323,1.9958505556044244,1.1553925959097346e-09,646.1558893935534,145,False,de,125500000.0,1000000000.0,0.8878803330886887
